0.022439 0.677249 0.218604 
-0.033798 0.923971 -0.414022 
-0.192077 0.780698 -0.429597 
-0.854511 0.895635 0.048832 
0.777884 -0.300446 -0.869972 
0.677273 -0.209152 0.564255 
-0.319292 0.554198 -0.441798 
-0.269188 0.028564 0.900205 
-0.712720 0.211722 -0.959679 
-0.684371 -0.189019 -0.740855 
0.022147 0.677168 0.218034 
-0.035811 0.921893 -0.413964 
-0.191282 0.780667 -0.429265 
-0.854005 0.895382 0.048565 
0.777668 -0.300298 -0.869831 
0.677033 -0.208991 0.564105 
-0.318401 0.555682 -0.441569 
-0.269093 0.028700 0.899876 
-0.712405 0.211541 -0.959080 
-0.684195 -0.188305 -0.740894 
0.021854 0.677088 0.217461 
-0.037881 0.919757 -0.413911 
-0.190448 0.780676 -0.428929 
-0.853498 0.895128 0.048297 
0.777451 -0.300149 -0.869690 
0.676793 -0.208830 0.563955 
-0.317494 0.557183 -0.441336 
-0.268997 0.028837 0.899547 
-0.712090 0.211358 -0.958480 
-0.684020 -0.187590 -0.740934 
0.021559 0.677008 0.216885 
-0.040012 0.917557 -0.413863 
-0.189568 0.780729 -0.428589 
-0.852990 0.894875 0.048029 
0.777235 -0.300001 -0.869548 
0.676553 -0.208669 0.563804 
-0.316569 0.558703 -0.441099 
-0.268901 0.028973 0.899217 
-0.711775 0.211174 -0.957879 
-0.683844 -0.186872 -0.740975 
0.021264 0.676927 0.216308 
-0.042209 0.915288 -0.413821 
-0.188639 0.780834 -0.428243 
-0.852481 0.894621 0.047761 
0.777018 -0.299852 -0.869407 
0.676312 -0.208508 0.563653 
-0.315628 0.560242 -0.440858 
-0.268805 0.029110 0.898887 
-0.711460 0.210988 -0.957278 
-0.683668 -0.186152 -0.741016 
0.020968 0.676847 0.215728 
-0.044481 0.912941 -0.413785 
-0.187652 0.780995 -0.427891 
-0.851970 0.894366 0.047492 
0.776802 -0.299703 -0.869266 
0.676072 -0.208346 0.563502 
-0.314670 0.561799 -0.440613 
-0.268709 0.029246 0.898557 
-0.711144 0.210800 -0.956676 
-0.683493 -0.185430 -0.741058 
0.020670 0.676767 0.215145 
-0.046835 0.910510 -0.413757 
-0.186601 0.781223 -0.427533 
-0.851458 0.894112 0.047222 
0.776585 -0.299554 -0.869124 
0.675831 -0.208185 0.563351 
-0.313694 0.563374 -0.440364 
-0.268613 0.029383 0.898227 
-0.710829 0.210611 -0.956073 
-0.683317 -0.184706 -0.741101 
0.020372 0.676687 0.214560 
-0.049280 0.907985 -0.413737 
-0.185476 0.781526 -0.427167 
-0.850945 0.893857 0.046952 
0.776368 -0.299405 -0.868982 
0.675591 -0.208024 0.563200 
-0.312700 0.564967 -0.440110 
-0.268517 0.029520 0.897896 
-0.710513 0.210419 -0.955469 
-0.683141 -0.183979 -0.741145 
0.020072 0.676608 0.213972 
-0.051829 0.905354 -0.413726 
-0.184266 0.781916 -0.426793 
-0.850431 0.893602 0.046681 
0.776151 -0.299256 -0.868841 
0.675350 -0.207862 0.563049 
-0.311688 0.566578 -0.439853 
-0.268421 0.029656 0.897565 
-0.710197 0.210226 -0.954864 
-0.682965 -0.183251 -0.741190 
0.019771 0.676528 0.213382 
-0.054495 0.902602 -0.413726 
-0.182957 0.782408 -0.426408 
-0.849915 0.893347 0.046409 
0.775933 -0.299107 -0.868699 
0.675108 -0.207700 0.562898 
-0.310658 0.568207 -0.439591 
-0.268325 0.029793 0.897234 
-0.709880 0.210031 -0.954259 
-0.682789 -0.182520 -0.741236 
0.019469 0.676449 0.212789 
-0.057296 0.899712 -0.413739 
-0.181530 0.783020 -0.426011 
-0.849398 0.893092 0.046137 
0.775716 -0.298957 -0.868557 
0.674867 -0.207539 0.562746 
-0.309609 0.569852 -0.439324 
-0.268229 0.029930 0.896903 
-0.709564 0.209834 -0.953652 
-0.682612 -0.181787 -0.741282 
0.019165 0.676369 0.212193 
-0.060254 0.896662 -0.413767 
-0.179965 0.783776 -0.425601 
-0.848880 0.892837 0.045865 
0.775498 -0.298808 -0.868415 
0.674626 -0.207377 0.562595 
-0.308542 0.571513 -0.439053 
-0.268132 0.030067 0.896571 
-0.709247 0.209636 -0.953045 
-0.682436 -0.181051 -0.741330 
0.018861 0.676290 0.211594 
-0.063400 0.893421 -0.413812 
-0.178230 0.784704 -0.425173 
-0.848361 0.892581 0.045591 
0.775280 -0.298658 -0.868273 
0.674384 -0.207215 0.562443 
-0.307458 0.573189 -0.438778 
-0.268036 0.030205 0.896239 
-0.708931 0.209435 -0.952438 
-0.682260 -0.180314 -0.741378 
0.018555 0.676211 0.210993 
-0.066771 0.889952 -0.413879 
-0.176288 0.785847 -0.424723 
-0.847840 0.892325 0.045318 
0.775062 -0.298508 -0.868130 
0.674142 -0.207053 0.562291 
-0.306356 0.574878 -0.438499 
-0.267940 0.030342 0.895907 
-0.708614 0.209233 -0.951829 
-0.682083 -0.179574 -0.741428 
0.018247 0.676132 0.210389 
-0.070422 0.886200 -0.413973 
-0.174083 0.787257 -0.424247 
-0.847318 0.892069 0.045043 
0.774844 -0.298358 -0.867988 
0.673900 -0.206891 0.562139 
-0.305237 0.576579 -0.438215 
-0.267844 0.030479 0.895574 
-0.708297 0.209028 -0.951220 
-0.681907 -0.178831 -0.741478 
0.017939 0.676053 0.209781 
-0.074433 0.882087 -0.414102 
-0.171537 0.789017 -0.423737 
-0.846794 0.891813 0.044768 
0.774625 -0.298208 -0.867845 
0.673658 -0.206728 0.561987 
-0.304101 0.578288 -0.437927 
-0.267747 0.030617 0.895241 
-0.707980 0.208821 -0.950610 
-0.681730 -0.178086 -0.741529 
0.017629 0.675974 0.209171 
-0.078922 0.877494 -0.414278 
-0.168527 0.791248 -0.423179 
-0.846269 0.891556 0.044493 
0.774407 -0.298057 -0.867703 
0.673416 -0.206566 0.561834 
-0.302952 0.580002 -0.437635 
-0.267651 0.030755 0.894908 
-0.707662 0.208613 -0.949999 
-0.681553 -0.177339 -0.741582 
0.017317 0.675896 0.208557 
-0.084091 0.872223 -0.414521 
-0.164852 0.794151 -0.422553 
-0.845742 0.891300 0.044216 
0.774188 -0.297907 -0.867560 
0.673173 -0.206403 0.561682 
-0.301789 0.581717 -0.437340 
-0.267554 0.030892 0.894575 
-0.707345 0.208402 -0.949387 
-0.681376 -0.176590 -0.741635 
0.017004 0.675817 0.207941 
-0.090313 0.865905 -0.414869 
-0.160138 0.798100 -0.421823 
-0.845215 0.891043 0.043940 
0.773969 -0.297756 -0.867417 
0.672931 -0.206241 0.561529 
-0.300616 0.583426 -0.437041 
-0.267458 0.031030 0.894241 
-0.707027 0.208189 -0.948775 
-0.681199 -0.175838 -0.741690 
0.016690 0.675739 0.207321 
-0.098420 0.857718 -0.415404 
-0.153547 0.803921 -0.420903 
-0.844685 0.890787 0.043662 
0.773750 -0.297605 -0.867275 
0.672688 -0.206078 0.561376 
-0.299437 0.585123 -0.436739 
-0.267361 0.031168 0.893907 
-0.706710 0.207974 -0.948162 
-0.681022 -0.175084 -0.741745 
0.016374 0.675661 0.206697 
-0.111017 0.845095 -0.416388 
-0.142473 0.814191 -0.419533 
-0.844154 0.890530 0.043384 
0.773531 -0.297454 -0.867132 
0.672445 -0.205915 0.561223 
-0.298257 0.586797 -0.436435 
-0.267265 0.031306 0.893573 
-0.706392 0.207757 -0.947548 
-0.680845 -0.174327 -0.741802 
0.016056 0.675583 0.206069 
-0.148106 0.808298 -0.419824 
-0.106908 0.848657 -0.415709 
-0.843622 0.890274 0.043106 
0.773312 -0.297303 -0.866988 
0.672202 -0.205752 0.561070 
-0.297035 0.588538 -0.436123 
-0.267168 0.031444 0.893238 
-0.706074 0.207537 -0.946933 
-0.680668 -0.173567 -0.741859 
0.015738 0.675505 0.205440 
-0.127684 0.827792 -0.417517 
-0.128897 0.826765 -0.417632 
-0.843088 0.890017 0.042827 
0.773092 -0.297151 -0.866845 
0.671958 -0.205589 0.560917 
-0.295807 0.590266 -0.435808 
-0.267072 0.031582 0.892904 
-0.705756 0.207315 -0.946317 
-0.680491 -0.172805 -0.741918 
0.015417 0.675427 0.204807 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.842553 0.889759 0.042547 
0.772872 -0.297000 -0.866702 
0.671751 -0.205474 0.560809 
-0.295922 0.590094 -0.435639 
-0.266983 0.031677 0.892641 
-0.705554 0.206967 -0.945807 
-0.680379 -0.172160 -0.742017 
0.015198 0.675243 0.204612 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.842247 0.889523 0.042415 
0.772705 -0.296914 -0.866585 
0.671545 -0.205358 0.560700 
-0.296036 0.589922 -0.435470 
-0.266894 0.031772 0.892377 
-0.705352 0.206616 -0.945295 
-0.680268 -0.171512 -0.742116 
0.014979 0.675059 0.204417 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.841942 0.889285 0.042284 
0.772538 -0.296827 -0.866467 
0.671338 -0.205242 0.560592 
-0.296151 0.589750 -0.435301 
-0.266804 0.031867 0.892114 
-0.705149 0.206263 -0.944782 
-0.680157 -0.170862 -0.742217 
0.014759 0.674874 0.204221 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.841636 0.889048 0.042152 
0.772370 -0.296741 -0.866350 
0.671131 -0.205126 0.560484 
-0.296266 0.589577 -0.435132 
-0.266715 0.031961 0.891850 
-0.704947 0.205907 -0.944268 
-0.680046 -0.170208 -0.742319 
0.014539 0.674689 0.204026 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.841330 0.888810 0.042020 
0.772202 -0.296655 -0.866233 
0.670924 -0.205011 0.560375 
-0.296381 0.589405 -0.434962 
-0.266626 0.032056 0.891586 
-0.704743 0.205549 -0.943751 
-0.679934 -0.169552 -0.742422 
0.014319 0.674505 0.203830 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.841023 0.888572 0.041888 
0.772035 -0.296568 -0.866115 
0.670716 -0.204895 0.560266 
-0.296496 0.589232 -0.434793 
-0.266537 0.032151 0.891322 
-0.704540 0.205188 -0.943234 
-0.679823 -0.168893 -0.742526 
0.014098 0.674320 0.203634 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.840716 0.888334 0.041756 
0.771867 -0.296482 -0.865998 
0.670509 -0.204779 0.560158 
-0.296611 0.589059 -0.434623 
-0.266448 0.032246 0.891058 
-0.704337 0.204825 -0.942714 
-0.679712 -0.168231 -0.742631 
0.013877 0.674135 0.203437 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.840409 0.888096 0.041624 
0.771699 -0.296395 -0.865880 
0.670302 -0.204663 0.560049 
-0.296726 0.588886 -0.434453 
-0.266358 0.032341 0.890794 
-0.704133 0.204459 -0.942194 
-0.679601 -0.167566 -0.742737 
0.013657 0.673950 0.203241 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.840102 0.887857 0.041491 
0.771531 -0.296309 -0.865762 
0.670094 -0.204547 0.559940 
-0.296842 0.588713 -0.434283 
-0.266269 0.032436 0.890529 
-0.703929 0.204090 -0.941671 
-0.679490 -0.166898 -0.742845 
0.013435 0.673765 0.203044 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.839794 0.887618 0.041358 
0.771363 -0.296222 -0.865645 
0.669886 -0.204431 0.559832 
-0.296957 0.588540 -0.434113 
-0.266180 0.032531 0.890265 
-0.703724 0.203719 -0.941147 
-0.679378 -0.166227 -0.742953 
0.013214 0.673580 0.202847 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.839486 0.887379 0.041226 
0.771195 -0.296136 -0.865527 
0.669678 -0.204314 0.559723 
-0.297073 0.588367 -0.433943 
-0.266090 0.032626 0.890000 
-0.703519 0.203346 -0.940621 
-0.679267 -0.165553 -0.743063 
0.012992 0.673395 0.202650 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.839178 0.887139 0.041093 
0.771027 -0.296049 -0.865409 
0.669470 -0.204198 0.559614 
-0.297189 0.588193 -0.433773 
-0.266001 0.032722 0.889735 
-0.703315 0.202969 -0.940094 
-0.679156 -0.164876 -0.743174 
0.012770 0.673209 0.202453 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.838869 0.886899 0.040960 
0.770858 -0.295962 -0.865292 
0.669262 -0.204082 0.559505 
-0.297305 0.588019 -0.433602 
-0.265912 0.032817 0.889470 
-0.703109 0.202590 -0.939565 
-0.679045 -0.164196 -0.743286 
0.012548 0.673024 0.202255 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.838560 0.886659 0.040826 
0.770690 -0.295875 -0.865174 
0.669054 -0.203966 0.559396 
-0.297421 0.587845 -0.433431 
-0.265822 0.032912 0.889204 
-0.702904 0.202208 -0.939035 
-0.678934 -0.163512 -0.743400 
0.012326 0.672839 0.202057 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.838251 0.886418 0.040693 
0.770522 -0.295789 -0.865056 
0.668846 -0.203849 0.559287 
-0.297537 0.587671 -0.433260 
-0.265733 0.033008 0.888939 
-0.702698 0.201823 -0.938502 
-0.678823 -0.162825 -0.743515 
0.012103 0.672653 0.201859 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.837942 0.886178 0.040559 
0.770353 -0.295702 -0.864938 
0.668637 -0.203733 0.559178 
-0.297653 0.587497 -0.433089 
-0.265643 0.033103 0.888673 
-0.702492 0.201435 -0.937968 
-0.678712 -0.162136 -0.743631 
0.011880 0.672467 0.201661 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.837632 0.885937 0.040425 
0.770184 -0.295615 -0.864820 
0.668429 -0.203617 0.559069 
-0.297770 0.587323 -0.432918 
-0.265554 0.033199 0.888407 
-0.702286 0.201045 -0.937432 
-0.678601 -0.161442 -0.743748 
0.011657 0.672282 0.201463 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.837322 0.885695 0.040292 
0.770016 -0.295528 -0.864702 
0.668220 -0.203500 0.558959 
-0.297886 0.587148 -0.432747 
-0.265464 0.033294 0.888141 
-0.702079 0.200651 -0.936895 
-0.678490 -0.160746 -0.743867 
0.011433 0.672096 0.201264 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.837011 0.885454 0.040157 
0.769847 -0.295441 -0.864584 
0.668011 -0.203383 0.558850 
-0.298003 0.586973 -0.432576 
-0.265375 0.033390 0.887874 
-0.701872 0.200254 -0.936355 
-0.678380 -0.160045 -0.743988 
0.011209 0.671910 0.201065 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.836700 0.885212 0.040023 
0.769678 -0.295354 -0.864466 
0.667803 -0.203267 0.558741 
-0.298120 0.586798 -0.432404 
-0.265285 0.033485 0.887608 
-0.701665 0.199855 -0.935814 
-0.678269 -0.159342 -0.744109 
0.010985 0.671724 0.200866 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.836389 0.884970 0.039889 
0.769509 -0.295267 -0.864348 
0.667593 -0.203150 0.558631 
-0.298237 0.586623 -0.432232 
-0.265195 0.033581 0.887341 
-0.701458 0.199452 -0.935271 
-0.678158 -0.158635 -0.744232 
0.010761 0.671538 0.200667 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.836078 0.884727 0.039754 
0.769340 -0.295180 -0.864229 
0.667384 -0.203034 0.558522 
-0.298354 0.586448 -0.432061 
-0.265106 0.033677 0.887074 
-0.701250 0.199046 -0.934726 
-0.678047 -0.157924 -0.744357 
0.010537 0.671352 0.200467 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.835766 0.884484 0.039620 
0.769171 -0.295093 -0.864111 
0.667175 -0.202917 0.558412 
-0.298471 0.586272 -0.431889 
-0.265016 0.033772 0.886807 
-0.701042 0.198636 -0.934179 
-0.677937 -0.157210 -0.744483 
0.010312 0.671165 0.200268 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.835454 0.884241 0.039485 
0.769002 -0.295006 -0.863993 
0.666966 -0.202800 0.558303 
-0.298589 0.586097 -0.431716 
-0.264926 0.033868 0.886540 
-0.700833 0.198224 -0.933631 
-0.677826 -0.156492 -0.744610 
0.010087 0.670979 0.200068 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.835141 0.883998 0.039350 
0.768833 -0.294918 -0.863874 
0.666756 -0.202683 0.558193 
-0.298706 0.585921 -0.431544 
-0.264837 0.033964 0.886273 
-0.700625 0.197808 -0.933080 
-0.677716 -0.155770 -0.744739 
0.009861 0.670793 0.199867 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.834829 0.883754 0.039214 
0.768663 -0.294831 -0.863756 
0.666547 -0.202566 0.558084 
-0.298824 0.585745 -0.431372 
-0.264747 0.034060 0.886005 
-0.700415 0.197389 -0.932527 
-0.677605 -0.155045 -0.744869 
0.009636 0.670606 0.199667 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.834516 0.883511 0.039079 
0.768494 -0.294744 -0.863638 
0.666337 -0.202449 0.557974 
-0.298942 0.585569 -0.431199 
-0.264657 0.034156 0.885737 
-0.700206 0.196966 -0.931973 
-0.677495 -0.154315 -0.745001 
0.009410 0.670419 0.199466 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.834202 0.883266 0.038943 
0.768324 -0.294656 -0.863519 
0.666127 -0.202332 0.557864 
-0.299059 0.585393 -0.431026 
-0.264567 0.034252 0.885469 
-0.699997 0.196540 -0.931416 
-0.677385 -0.153582 -0.745135 
0.009184 0.670233 0.199265 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.833888 0.883022 0.038808 
0.768154 -0.294569 -0.863401 
0.665917 -0.202215 0.557754 
-0.299178 0.585216 -0.430854 
-0.264477 0.034348 0.885201 
-0.699787 0.196110 -0.930857 
-0.677274 -0.152845 -0.745270 
0.008958 0.670046 0.199064 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.833574 0.882777 0.038672 
0.767985 -0.294481 -0.863282 
0.665707 -0.202098 0.557644 
-0.299296 0.585040 -0.430681 
-0.264388 0.034444 0.884933 
-0.699576 0.195677 -0.930296 
-0.677164 -0.152103 -0.745407 
0.008731 0.669859 0.198863 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.833260 0.882532 0.038536 
0.767815 -0.294394 -0.863163 
0.665496 -0.201981 0.557534 
-0.299414 0.584863 -0.430507 
-0.264298 0.034540 0.884664 
-0.699366 0.195239 -0.929733 
-0.677054 -0.151358 -0.745546 
0.008504 0.669672 0.198662 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.832945 0.882287 0.038400 
0.767645 -0.294306 -0.863045 
0.665286 -0.201864 0.557424 
-0.299532 0.584686 -0.430334 
-0.264208 0.034636 0.884395 
-0.699155 0.194799 -0.929168 
-0.676944 -0.150609 -0.745686 
0.008277 0.669485 0.198460 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.832630 0.882041 0.038263 
0.767475 -0.294219 -0.862926 
0.665075 -0.201746 0.557314 
-0.299651 0.584508 -0.430161 
-0.264118 0.034733 0.884127 
-0.698943 0.194354 -0.928601 
-0.676834 -0.149855 -0.745828 
0.008050 0.669298 0.198258 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.832315 0.881795 0.038127 
0.767305 -0.294131 -0.862807 
0.664865 -0.201629 0.557204 
-0.299770 0.584331 -0.429987 
-0.264028 0.034829 0.883857 
-0.698732 0.193905 -0.928031 
-0.676724 -0.149097 -0.745972 
0.007822 0.669111 0.198056 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.831999 0.881549 0.037990 
0.767135 -0.294043 -0.862688 
0.664654 -0.201512 0.557094 
-0.299889 0.584154 -0.429813 
-0.263938 0.034925 0.883588 
-0.698520 0.193453 -0.927459 
-0.676614 -0.148334 -0.746118 
0.007594 0.668923 0.197853 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.831683 0.881302 0.037853 
0.766965 -0.293956 -0.862569 
0.664443 -0.201394 0.556984 
-0.300008 0.583976 -0.429639 
-0.263848 0.035022 0.883319 
-0.698308 0.192996 -0.926885 
-0.676504 -0.147567 -0.746266 
0.007366 0.668736 0.197650 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.831367 0.881055 0.037716 
0.766794 -0.293868 -0.862451 
0.664232 -0.201277 0.556874 
-0.300127 0.583798 -0.429465 
-0.263758 0.035118 0.883049 
-0.698095 0.192536 -0.926309 
-0.676395 -0.146796 -0.746415 
0.007137 0.668548 0.197448 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.831050 0.880808 0.037579 
0.766624 -0.293780 -0.862332 
0.664021 -0.201159 0.556763 
-0.300246 0.583620 -0.429291 
-0.263668 0.035215 0.882779 
-0.697882 0.192071 -0.925730 
-0.676285 -0.146020 -0.746566 
0.006908 0.668361 0.197244 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.830733 0.880560 0.037442 
0.766453 -0.293692 -0.862213 
0.663810 -0.201042 0.556653 
-0.300365 0.583441 -0.429117 
-0.263577 0.035311 0.882509 
-0.697668 0.191602 -0.925149 
-0.676176 -0.145239 -0.746720 
0.006679 0.668173 0.197041 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.830416 0.880313 0.037304 
0.766283 -0.293604 -0.862093 
0.663598 -0.200924 0.556543 
-0.300485 0.583263 -0.428942 
-0.263487 0.035408 0.882239 
-0.697455 0.191128 -0.924565 
-0.676067 -0.144453 -0.746875 
0.006450 0.667985 0.196837 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.830099 0.880065 0.037166 
0.766112 -0.293516 -0.861974 
0.663387 -0.200806 0.556432 
-0.300605 0.583084 -0.428768 
-0.263397 0.035505 0.881968 
-0.697241 0.190650 -0.923979 
-0.675957 -0.143663 -0.747033 
0.006220 0.667798 0.196634 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.829781 0.879816 0.037029 
0.765941 -0.293428 -0.861855 
0.663175 -0.200689 0.556321 
-0.300724 0.582905 -0.428593 
-0.263307 0.035601 0.881698 
-0.697026 0.190168 -0.923390 
-0.675848 -0.142867 -0.747192 
0.005991 0.667610 0.196429 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.829462 0.879567 0.036890 
0.765770 -0.293340 -0.861736 
0.662964 -0.200571 0.556211 
-0.300844 0.582726 -0.428418 
-0.263217 0.035698 0.881427 
-0.696811 0.189681 -0.922798 
-0.675739 -0.142067 -0.747354 
0.005760 0.667422 0.196225 
-30.094883 -24.544065 -3.255840 
29.836727 26.196236 2.421077 
-0.829144 0.879318 0.036752 
0.765600 -0.293252 -0.861617 
0.662752 -0.200453 0.556100 
-0.300965 0.582547 -0.428243 
-0.263126 0.035795 0.881156 
-0.696596 0.189189 -0.922204 
-0.675630 -0.141261 -0.747518 
0.005530 0.667233 0.196021 
-30.094883 -24.544065 -3.255840 
